mut;scramble;p;1000;m;0.01;c;0.8;tl;120
102113;2130
2690.94;2234
5886.06;2210
29365.2;2199
71253.3;2181
48952.1;2195
98612.4;2199
95018.3;2210
52846.1;2176
18607.9;2273
mut;scramble;p;10000;m;0.01;c;0.8;tl;120
95816.6;2183
113808;2183
106887;2170
82506;2165
81700.2;2146
6605.61;2218
45547;2170
80067;2141
91701.9;2146
1136.2;2243
mut;scramble;p;100000;m;0.01;c;0.8;tl;120
13367.5;2135
38633.3;2234
116273;2175
116311;2122
15493.3;2215
97062.4;2217
8636.45;2234
18288.9;2194
10281.6;2183
10229;2217
